UNIQUE_KEY,PRODUCT_TITLE,PRODUCT_DESCRIPTION,STYLE#,AVAILABLE_SIZES,BRAND_LOGO_IMAGE,THUMBNAIL_IMAGE,COLOR_SWATCH_IMAGE,PRODUCT_IMAGE,SPEC_SHEET,PRICE_TEXT,SUGGESTED_PRICE,CATEGORY_NAME,SUBCATEGORY_NAME,COLOR_NAME,COLOR_SQUARE_IMAGE,COLOR_PRODUCT_IMAGE,COLOR_PRODUCT_IMAGE_THUMBNAIL,SIZE,PIECE_WEIGHT,PIECE_PRICE,DOZENS_PRICE,CASE_PRICE,PRICE_GROUP,CASE_SIZE,INVENTORY_KEY,SIZE_INDEX,SANMAR_MAINFRAME_COLOR,MILL,PRODUCT_STATUS,COMPANION_STYLE,MSRP,MAP_PRICING,FRONT_MODEL_IMAGE_URL,PRODUCT_MEASUREMENTS
3603071,BELLA+CANVAS ® Unisex Sponge Fleece Raglan Sweatshirt. BC3901,Retail fit Tear-away label Raglan sleeves Side seamed Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Triblend Colors: 8-ounce 50/37.5/12.5 poly/Airlume combed and ring spun cotton/rayon 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles ,BC3901,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3901TN.jpg,BC3901sw.jpg,BC3901.jpg,SpecSheetMeasurements_BC3901.pdf,Size,35.5,Sweatshirts/Fleece, ,True Royal,BC3901_TrueRoyal_VPI26.gif,BC3901_trueroyal_model_front.jpg,BC3901_trueroyal_model_frontTN.jpg,XS,0.6300,21.75,21.75,17.75,NULL,12,360307,1,TrueRoyal,Bella + Canvas,Regular,BC3901,35.5,,https://cdnm.sanmar.com/imglib/mresjpg/2026/f2/BC3901_trueroyal_model_front.jpg,SpecSheetMeasurements_BC3901.pdf,
3603081,BELLA+CANVAS ® Unisex Jersey Long Sleeve Tee. BC3501,Retail fit Tear-away label Side seamed Ribbed cuffs 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles ,BC3501,Unisex Sizes: XS-4XL,Bella Logo 2000.jpg,BC3501TN.jpg,BC3501sw.jpg,BC3501.jpg,SpecSheetMeasurements_BC3501.pdf,Size,22.72,T-Shirts , ,Red,bc_red.gif,BC3501_red_model_front.jpg,BC3501_red_model_frontTN.jpg,3XL,0.3700,13.36,13.36,11.36,NULL,60,360308,1,Red,Bella + Canvas,Regular,BC3501|BC3001U|BC3001Y|BC3001CVC|BC6004|BC3001|BC3005,22.72,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3501_red_model_front.jpg,SpecSheetMeasurements_BC3501.pdf,
3603091,BELLA+CANVAS ® Unisex Jersey Long Sleeve Tee. BC3501,Retail fit Tear-away label Side seamed Ribbed cuffs 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles ,BC3501,Unisex Sizes: XS-4XL,Bella Logo 2000.jpg,BC3501TN.jpg,BC3501sw.jpg,BC3501.jpg,SpecSheetMeasurements_BC3501.pdf,Size,22.72,T-Shirts , ,Military Green,bc_militarygreen.gif,BC3501_militarygreen_model_front.jpg,BC3501_militarygreen_model_frontTN.jpg,3XL,0.3700,13.36,13.36,11.36,NULL,60,360309,1,MilGreen,Bella + Canvas,Regular,BC3501|BC3001U|BC3001Y|BC3001CVC|BC6004|BC3001|BC3005,22.72,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3501_militarygreen_model_front.jpg,SpecSheetMeasurements_BC3501.pdf,
3603101,BELLA+CANVAS ® Unisex Jersey Long Sleeve Tee. BC3501,Retail fit Tear-away label Side seamed Ribbed cuffs 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles ,BC3501,Unisex Sizes: XS-4XL,Bella Logo 2000.jpg,BC3501TN.jpg,BC3501sw.jpg,BC3501.jpg,SpecSheetMeasurements_BC3501.pdf,Size,22.72,T-Shirts , ,True Royal,bc_trueroyal.gif,BC3501_trueroyal_model_front.jpg,BC3501_trueroyal_model_frontTN.jpg,3XL,0.3700,13.36,13.36,11.36,NULL,60,360310,1,TrueRoyal,Bella + Canvas,Regular,BC3501|BC3001U|BC3001Y|BC3001CVC|BC6004|BC3001|BC3005,22.72,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3501_trueroyal_model_front.jpg,SpecSheetMeasurements_BC3501.pdf,
3603111,BELLA+CANVAS ® Unisex Jersey Long Sleeve Tee. BC3501,Retail fit Tear-away label Side seamed Ribbed cuffs 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles ,BC3501,Unisex Sizes: XS-4XL,Bella Logo 2000.jpg,BC3501TN.jpg,BC3501sw.jpg,BC3501.jpg,SpecSheetMeasurements_BC3501.pdf,Size,25.64,T-Shirts , ,Black,bc_black.gif,BC3501_black_model_front.jpg,BC3501_black_model_frontTN.jpg,4XL,0.6800,14.82,14.82,12.82,NULL,60,360311,1,Black,Bella + Canvas,Regular,BC3501|BC3001U|BC3001Y|BC3001CVC|BC6004|BC3001|BC3005,25.64,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3501_black_model_front.jpg,SpecSheetMeasurements_BC3501.pdf,
3603121,BELLA+CANVAS ® Unisex Jersey Long Sleeve Tee. BC3501,Retail fit Tear-away label Side seamed Ribbed cuffs 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles ,BC3501,Unisex Sizes: XS-4XL,Bella Logo 2000.jpg,BC3501TN.jpg,BC3501sw.jpg,BC3501.jpg,SpecSheetMeasurements_BC3501.pdf,Size,25.64,T-Shirts , ,White,bc_white.gif,BC3501_white_model_front.jpg,BC3501_white_model_frontTN.jpg,4XL,0.6800,14.82,14.82,12.82,NULL,60,360312,1,White,Bella + Canvas,Regular,BC3501|BC3001U|BC3001Y|BC3001CVC|BC6004|BC3001|BC3005,25.64,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC3501_white_model_front.jpg,SpecSheetMeasurements_BC3501.pdf,
3603131,BELLA+CANVAS® Unisex Triblend Long Sleeve Tee BC3513,Retail fit Tear-away label Side seamed Ribbed cuffs 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Select colors XS-3XL ,BC3513,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3513TN.jpg,BC3513sw.jpg,BC3513.jpg,SpecSheetMeasurements_BC3513.pdf,size,26.82,T-Shirts , ,Denim Triblend,BC3513_DenimTriblend_06202025.gif,BC3513_denimtriblend_model_front.jpg,BC3513_denimtriblend_model_frontTN.jpg,3XL,0.6800,15.41,15.41,13.41,NULL,60,360313,1,DenimTB,Bella + Canvas,Regular,BC3513,26.82,,https://cdnm.sanmar.com/imglib/mresjpg/2021/f15/BC3513_denimtriblend_model_front.jpg,SpecSheetMeasurements_BC3513.pdf,
3603141,BELLA+CANVAS® Unisex Triblend Long Sleeve Tee BC3513,Retail fit Tear-away label Side seamed Ribbed cuffs 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Select colors XS-3XL ,BC3513,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3513TN.jpg,BC3513sw.jpg,BC3513.jpg,SpecSheetMeasurements_BC3513.pdf,size,26.82,T-Shirts , ,Maroon Triblend,BC3513_MaroonTriblend_06202025.gif,BC3513_maroontriblend_model_front.jpg,BC3513_maroontriblend_model_frontTN.jpg,3XL,0.6800,15.41,15.41,13.41,NULL,60,360314,1,MaroonTB,Bella + Canvas,Regular,BC3513,26.82,,https://cdnm.sanmar.com/imglib/mresjpg/2021/f15/BC3513_maroontriblend_model_front.jpg,SpecSheetMeasurements_BC3513.pdf,
3603151,BELLA+CANVAS® Unisex Triblend Long Sleeve Tee BC3513,Retail fit Tear-away label Side seamed Ribbed cuffs 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Select colors XS-3XL ,BC3513,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3513TN.jpg,BC3513sw.jpg,BC3513.jpg,SpecSheetMeasurements_BC3513.pdf,size,26.82,T-Shirts , ,True Royal Triblend,BC3513_TrueRoyalTriblend_06202025.gif,BC3513_trueroyaltriblend_model_front.jpg,BC3513_trueroyaltriblend_model_frontTN.jpg,3XL,0.6800,15.41,15.41,13.41,NULL,60,360315,1,TRoyalTB,Bella + Canvas,Regular,BC3513,26.82,,https://cdnm.sanmar.com/imglib/mresjpg/2021/f15/BC3513_trueroyaltriblend_model_front.jpg,SpecSheetMeasurements_BC3513.pdf,
3603161,BELLA+CANVAS® Unisex Triblend Long Sleeve Tee BC3513,Retail fit Tear-away label Side seamed Ribbed cuffs 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Select colors XS-3XL ,BC3513,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3513TN.jpg,BC3513sw.jpg,BC3513.jpg,SpecSheetMeasurements_BC3513.pdf,size,26.82,T-Shirts , ,Navy Triblend,BC3513_NavyTriblend_06202025.gif,BC3513_navytriblend_model_front.jpg,BC3513_navytriblend_model_frontTN.jpg,3XL,0.6800,15.41,15.41,13.41,NULL,60,360316,1,NavyTB,Bella + Canvas,Regular,BC3513,26.82,,https://cdnm.sanmar.com/imglib/mresjpg/2021/f15/BC3513_navytriblend_model_front.jpg,SpecSheetMeasurements_BC3513.pdf,
3603171,BELLA+CANVAS® Unisex Triblend Long Sleeve Tee BC3513,Retail fit Tear-away label Side seamed Ribbed cuffs 3.8-ounce 50/25/25 poly/Airlume combed and ring spun cotton/rayon 40 singles Select colors XS-3XL ,BC3513,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3513TN.jpg,BC3513sw.jpg,BC3513.jpg,SpecSheetMeasurements_BC3513.pdf,size,26.82,T-Shirts , ,Solid Black Triblend,BC3513_SolidBlackTriblend_06202025.gif,BC3513_solidblacktriblend_model_front.jpg,BC3513_solidblacktriblend_model_frontTN.jpg,3XL,0.6800,15.41,15.41,13.41,NULL,60,360317,1,SldBlkTB,Bella + Canvas,Regular,BC3513,26.82,,https://cdnm.sanmar.com/imglib/mresjpg/2021/f15/BC3513_solidblacktriblend_model_front.jpg,SpecSheetMeasurements_BC3513.pdf,
3603181,BELLA+CANVAS ® Unisex Sponge Fleece Raglan Sweatshirt. BC3901,Retail fit Tear-away label Raglan sleeves Side seamed Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Triblend Colors: 8-ounce 50/37.5/12.5 poly/Airlume combed and ring spun cotton/rayon 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles ,BC3901,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3901TN.jpg,BC3901sw.jpg,BC3901.jpg,SpecSheetMeasurements_BC3901.pdf,Size,43.1,Sweatshirts/Fleece, ,Dark Grey Heather,BC3901_DarkGreyHeather_06202025.gif,BC3901_darkgreyheather_model_front.jpg,BC3901_darkgreyheather_model_frontTN.jpg,3XL,1.0600,25.55,25.55,21.55,NULL,12,360318,1,DkGyHthr,Bella + Canvas,Regular,BC3901,43.1,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f11/BC3901_darkgreyheather_model_front.jpg,SpecSheetMeasurements_BC3901.pdf,
3603191,BELLA+CANVAS ® Unisex Sponge Fleece Raglan Sweatshirt. BC3901,Retail fit Tear-away label Raglan sleeves Side seamed Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Triblend Colors: 8-ounce 50/37.5/12.5 poly/Airlume combed and ring spun cotton/rayon 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles ,BC3901,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3901TN.jpg,BC3901sw.jpg,BC3901.jpg,SpecSheetMeasurements_BC3901.pdf,Size,43.1,Sweatshirts/Fleece, ,Black,bc_black.gif,BC3901_black_model_front_062018.jpg,BC3901_black_model_front_062018TN.jpg,3XL,1.0600,25.55,25.55,21.55,NULL,12,360319,1,BlkPolyCtn,Bella + Canvas,Regular,BC3901,43.1,,https://cdnm.sanmar.com/imglib/mresjpg/2018/f3/BC3901_black_model_front_062018.jpg,SpecSheetMeasurements_BC3901.pdf,
3603201,BELLA+CANVAS ® Unisex Sponge Fleece Raglan Sweatshirt. BC3901,Retail fit Tear-away label Raglan sleeves Side seamed Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Triblend Colors: 8-ounce 50/37.5/12.5 poly/Airlume combed and ring spun cotton/rayon 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles ,BC3901,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3901TN.jpg,BC3901sw.jpg,BC3901.jpg,SpecSheetMeasurements_BC3901.pdf,Size,43.1,Sweatshirts/Fleece, ,Athletic Heather,BC3901_AthleticHeather_06202025.gif,BC3901_athleticheather_model_front.jpg,BC3901_athleticheather_model_frontTN.jpg,3XL,1.0600,25.55,25.55,21.55,NULL,12,360320,1,AthlHthr,Bella + Canvas,Regular,BC3901,43.1,,https://cdnm.sanmar.com/imglib/mresjpg/2020/f3/BC3901_athleticheather_model_front.jpg,SpecSheetMeasurements_BC3901.pdf,
3603211,BELLA+CANVAS ® Unisex Sponge Fleece Raglan Sweatshirt. BC3901,Retail fit Tear-away label Raglan sleeves Side seamed Rib knit cuffs and hem Solid Colors and Heather Colors: 8-ounce 52/48 Airlume combed and ring spun cotton/poly fleece 32 singles Triblend Colors: 8-ounce 50/37.5/12.5 poly/Airlume combed and ring spun cotton/rayon 32 singles Athletic Heather: 8-ounce 90/10 Airlume combed and ring spun cotton/poly fleece 32 singles ,BC3901,Unisex Sizes: XS-3XL,Bella Logo 2000.jpg,BC3901TN.jpg,BC3901sw.jpg,BC3901.jpg,SpecSheetMeasurements_BC3901.pdf,Size,43.1,Sweatshirts/Fleece, ,Heather Navy,BC3901_HeatherNavy_06202025.gif,BC3901_heathernavy_model_front.jpg,BC3901_heathernavy_model_frontTN.jpg,3XL,1.0600,25.55,25.55,21.55,NULL,12,360321,1,HthrNavy,Bella + Canvas,Regular,BC3901,43.1,,https://cdnm.sanmar.com/imglib/mresjpg/2025/f11/BC3901_heathernavy_model_front.jpg,SpecSheetMeasurements_BC3901.pdf,
3603221,BELLA+CANVAS ® Women's Relaxed Jersey Short Sleeve Tee. BC6400,Relaxed fit Tear-away label Side seamed 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles ,BC6400,Women's Sizes: XS-2XL,Bella Logo 2000.jpg,BC6400TN.jpg,BC6400sw.jpg,BC6400.jpg,SpecSheetMeasurements_BC6400.pdf,Size,9.3,T-Shirts ;Women's, ,Black,bc_black.gif,BC6400_black_model_front.jpg,BC6400_black_model_frontTN.jpg,XS,0.2500,5.65,5.65,4.65,NULL,48,360322,1,Black,Bella + Canvas,Regular,BC6400|BC3413Y|BC8816|BC8413|BC3413,9.3,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC6400_black_model_front.jpg,SpecSheetMeasurements_BC6400.pdf,
3603231,BELLA+CANVAS ® Women's Relaxed Jersey Short Sleeve Tee. BC6400,Relaxed fit Tear-away label Side seamed 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles ,BC6400,Women's Sizes: XS-2XL,Bella Logo 2000.jpg,BC6400TN.jpg,BC6400sw.jpg,BC6400.jpg,SpecSheetMeasurements_BC6400.pdf,Size,9.3,T-Shirts ;Women's, ,White,bc_white.gif,BC6400_white_model_front.jpg,BC6400_white_model_frontTN.jpg,XS,0.2500,5.65,5.65,4.65,NULL,48,360323,1,White,Bella + Canvas,Regular,BC6400|BC3413Y|BC8816|BC8413|BC3413,9.3,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC6400_white_model_front.jpg,SpecSheetMeasurements_BC6400.pdf,
3603241,BELLA+CANVAS ® Women's Relaxed Jersey Short Sleeve V-Neck Tee. BC6405,Relaxed fit Tear-away label Side seamed 4.2-ounce 100% Airlume combed and ring spun cotton 32 singles ,BC6405,Women's Sizes: S-3XL,Bella Logo 2000.jpg,BC6405TN.jpg,BC6405sw.jpg,BC6405.jpg,SpecSheetMeasurements_BC6405.pdf,Size,15.7,T-Shirts ;Women's, ,Black,bc_black.gif,BC6405_black_model_front.jpg,BC6405_black_model_frontTN.jpg,3XL,0.4500,9.85,9.85,7.85,NULL,24,360324,1,Black,Bella + Canvas,Regular,BC6405|BC3415,15.7,,https://cdnm.sanmar.com/imglib/mresjpg/2022/f1/BC6405_black_model_front.jpg,SpecSheetMeasurements_BC6405.pdf,
3603251,BELLA+CANVAS® Women's Heavyweight Garment-Dyed Tee BC6110GD,Boxy relaxed fit Double-stitched neckband Set-in sleeve Side seamed Mid-length Tear-away label 6.5-ounce 100% ring spun cotton 18 singles ,BC6110GD,Women's Sizes: XS-3XL,Bella Logo 2000.jpg,BC6110GDTN.jpg,BC6110GDsw.jpg,BC6110GD.jpg,SpecSheetMeasurements_BC6110GD.pdf,size,17.92,T-Shirts ;Women's, ,Pink,BC6110GD_Pink_FA26.gif,BC6110GD_pink_flat_front.jpg,BC6110GD_pink_flat_frontTN.jpg,3XL,0.6600,10.96,10.96,8.96,NULL,60,360325,1,Pink,Bella + Canvas,New,,17.92,,https://cdnm.sanmar.com/imglib/mresjpg/2026/f2/BC6110GD_pink_flat_front.jpg,SpecSheetMeasurements_BC6110GD.pdf,
3603261,BELLA+CANVAS® Women's Heavyweight Garment-Dyed Tee BC6110GD,Boxy relaxed fit Double-stitched neckband Set-in sleeve Side seamed Mid-length Tear-away label 6.5-ounce 100% ring spun cotton 18 singles ,BC6110GD,Women's Sizes: XS-3XL,Bella Logo 2000.jpg,BC6110GDTN.jpg,BC6110GDsw.jpg,BC6110GD.jpg,SpecSheetMeasurements_BC6110GD.pdf,size,17.92,T-Shirts ;Women's, ,Washed Navy,BC6110GD_WashedNavy_FA26.gif,BC6110GD_washednavy_flat_front.jpg,BC6110GD_washednavy_flat_frontTN.jpg,3XL,0.6600,10.96,10.96,8.96,NULL,60,360326,1,WashedNavy,Bella + Canvas,New,,17.92,,https://cdnm.sanmar.com/imglib/mresjpg/2026/f2/BC6110GD_washednavy_flat_front.jpg,SpecSheetMeasurements_BC6110GD.pdf,
3603271,BELLA+CANVAS® Women's Heavyweight Garment-Dyed Tee BC6110GD,Boxy relaxed fit Double-stitched neckband Set-in sleeve Side seamed Mid-length Tear-away label 6.5-ounce 100% ring spun cotton 18 singles ,BC6110GD,Women's Sizes: XS-3XL,Bella Logo 2000.jpg,BC6110GDTN.jpg,BC6110GDsw.jpg,BC6110GD.jpg,SpecSheetMeasurements_BC6110GD.pdf,size,17.92,T-Shirts ;Women's, ,Buttermilk,BC6110GD_Buttermilk_FA26.gif,BC6110GD_buttermilk_flat_front.jpg,BC6110GD_buttermilk_flat_frontTN.jpg,3XL,0.6600,10.96,10.96,8.96,NULL,60,360327,1,Buttermilk,Bella + Canvas,New,,17.92,,https://cdnm.sanmar.com/imglib/mresjpg/2026/f2/BC6110GD_buttermilk_flat_front.jpg,SpecSheetMeasurements_BC6110GD.pdf,
3603281,BELLA+CANVAS® Women's Heavyweight Garment-Dyed Tee BC6110GD,Boxy relaxed fit Double-stitched neckband Set-in sleeve Side seamed Mid-length Tear-away label 6.5-ounce 100% ring spun cotton 18 singles ,BC6110GD,Women's Sizes: XS-3XL,Bella Logo 2000.jpg,BC6110GDTN.jpg,BC6110GDsw.jpg,BC6110GD.jpg,SpecSheetMeasurements_BC6110GD.pdf,size,17.92,T-Shirts ;Women's, ,Light Washed Denim,BC6110GD_LightWashedDenim_FA26.gif,BC6110GD_lightwasheddenim_flat_front.jpg,BC6110GD_lightwasheddenim_flat_frontTN.jpg,3XL,0.6600,10.96,10.96,8.96,NULL,60,360328,1,LtWsdDenim,Bella + Canvas,New,,17.92,,https://cdnm.sanmar.com/imglib/mresjpg/2026/f2/BC6110GD_lightwasheddenim_flat_front.jpg,SpecSheetMeasurements_BC6110GD.pdf,
3603291,BELLA+CANVAS® Women's Heavyweight Garment-Dyed Tee BC6110GD,Boxy relaxed fit Double-stitched neckband Set-in sleeve Side seamed Mid-length Tear-away label 6.5-ounce 100% ring spun cotton 18 singles ,BC6110GD,Women's Sizes: XS-3XL,Bella Logo 2000.jpg,BC6110GDTN.jpg,BC6110GDsw.jpg,BC6110GD.jpg,SpecSheetMeasurements_BC6110GD.pdf,size,17.92,T-Shirts ;Women's, ,Washed Charcoal,BC6110GD_WashedCharcoal_FA26.gif,BC6110GD_washedcharcoal_flat_front.jpg,BC6110GD_washedcharcoal_flat_frontTN.jpg,3XL,0.6600,10.96,10.96,8.96,NULL,60,360329,1,WashedChar,Bella + Canvas,New,,17.92,,https://cdnm.sanmar.com/imglib/mresjpg/2026/f2/BC6110GD_washedcharcoal_flat_front.jpg,SpecSheetMeasurements_BC6110GD.pdf,
3603301,BELLA+CANVAS® Women's Heavyweight Garment-Dyed Tee BC6110GD,Boxy relaxed fit Double-stitched neckband Set-in sleeve Side seamed Mid-length Tear-away label 6.5-ounce 100% ring spun cotton 18 singles ,BC6110GD,Women's Sizes: XS-3XL,Bella Logo 2000.jpg,BC6110GDTN.jpg,BC6110GDsw.jpg,BC6110GD.jpg,SpecSheetMeasurements_BC6110GD.pdf,size,17.92,T-Shirts ;Women's, ,Washed Cocoa,BC6110GD_WashedCocoa_FA26.gif,BC6110GD_washedcocoa_flat_front.jpg,BC6110GD_washedcocoa_flat_frontTN.jpg,3XL,0.6600,10.96,10.96,8.96,NULL,60,360330,1,WshdCocoa,Bella + Canvas,New,,17.92,,https://cdnm.sanmar.com/imglib/mresjpg/2026/f2/BC6110GD_washedcocoa_flat_front.jpg,SpecSheetMeasurements_BC6110GD.pdf,
3603311,BELLA+CANVAS® Women's Heavyweight Garment-Dyed Tee BC6110GD,Boxy relaxed fit Double-stitched neckband Set-in sleeve Side seamed Mid-length Tear-away label 6.5-ounce 100% ring spun cotton 18 singles ,BC6110GD,Women's Sizes: XS-3XL,Bella Logo 2000.jpg,BC6110GDTN.jpg,BC6110GDsw.jpg,BC6110GD.jpg,SpecSheetMeasurements_BC6110GD.pdf,size,17.92,T-Shirts ;Women's, ,Washed Lavender,BC6110GD_WashedLavender_FA26.gif,BC6110GD_washedlavender_flat_front.jpg,BC6110GD_washedlavender_flat_frontTN.jpg,3XL,0.6600,10.96,10.96,8.96,NULL,60,360331,1,WshdLvndr,Bella + Canvas,New,,17.92,,https://cdnm.sanmar.com/imglib/mresjpg/2026/f2/BC6110GD_washedlavender_flat_front.jpg,SpecSheetMeasurements_BC6110GD.pdf,
3603321,BELLA+CANVAS® Women's Heavyweight Garment-Dyed Tee BC6110GD,Boxy relaxed fit Double-stitched neckband Set-in sleeve Side seamed Mid-length Tear-away label 6.5-ounce 100% ring spun cotton 18 singles ,BC6110GD,Women's Sizes: XS-3XL,Bella Logo 2000.jpg,BC6110GDTN.jpg,BC6110GDsw.jpg,BC6110GD.jpg,SpecSheetMeasurements_BC6110GD.pdf,size,17.92,T-Shirts ;Women's, ,Washed Maroon,BC6110GD_WashedMaroon_FA26.gif,BC6110GD_washedmaroon_flat_front.jpg,BC6110GD_washedmaroon_flat_frontTN.jpg,3XL,0.6600,10.96,10.96,8.96,NULL,60,360332,1,WshdMaroon,Bella + Canvas,New,,17.92,,https://cdnm.sanmar.com/imglib/mresjpg/2026/f2/BC6110GD_washedmaroon_flat_front.jpg,SpecSheetMeasurements_BC6110GD.pdf,
3603331,BELLA+CANVAS® Women's Heavyweight Garment-Dyed Tee BC6110GD,Boxy relaxed fit Double-stitched neckband Set-in sleeve Side seamed Mid-length Tear-away label 6.5-ounce 100% ring spun cotton 18 singles ,BC6110GD,Women's Sizes: XS-3XL,Bella Logo 2000.jpg,BC6110GDTN.jpg,BC6110GDsw.jpg,BC6110GD.jpg,SpecSheetMeasurements_BC6110GD.pdf,size,17.92,T-Shirts ;Women's, ,Washed Pine,BC6110GD_WashedPine_FA26.gif,BC6110GD_washedpine_flat_front.jpg,BC6110GD_washedpine_flat_frontTN.jpg,3XL,0.6600,10.96,10.96,8.96,NULL,60,360333,1,WashedPine,Bella + Canvas,New,,17.92,,https://cdnm.sanmar.com/imglib/mresjpg/2026/f2/BC6110GD_washedpine_flat_front.jpg,SpecSheetMeasurements_BC6110GD.pdf,
3603341,BELLA+CANVAS® Women's Heavyweight Garment-Dyed Tee BC6110GD,Boxy relaxed fit Double-stitched neckband Set-in sleeve Side seamed Mid-length Tear-away label 6.5-ounce 100% ring spun cotton 18 singles ,BC6110GD,Women's Sizes: XS-3XL,Bella Logo 2000.jpg,BC6110GDTN.jpg,BC6110GDsw.jpg,BC6110GD.jpg,SpecSheetMeasurements_BC6110GD.pdf,size,17.92,T-Shirts ;Women's, ,Washed Thyme,BC6110GD_WashedThyme_FA26.gif,BC6110GD_washedthyme_flat_front.jpg,BC6110GD_washedthyme_flat_frontTN.jpg,3XL,0.6600,10.96,10.96,8.96,NULL,60,360334,1,WshdThyme,Bella + Canvas,New,,17.92,,https://cdnm.sanmar.com/imglib/mresjpg/2026/f2/BC6110GD_washedthyme_flat_front.jpg,SpecSheetMeasurements_BC6110GD.pdf,
3603351,BELLA+CANVAS® Women's Heavyweight Garment-Dyed Tee BC6110GD,Boxy relaxed fit Double-stitched neckband Set-in sleeve Side seamed Mid-length Tear-away label 6.5-ounce 100% ring spun cotton 18 singles ,BC6110GD,Women's Sizes: XS-3XL,Bella Logo 2000.jpg,BC6110GDTN.jpg,BC6110GDsw.jpg,BC6110GD.jpg,SpecSheetMeasurements_BC6110GD.pdf,size,17.92,T-Shirts ;Women's, ,Vintage White,BC6110GD_VintageWhite_FA26.gif,BC6110GD_vtgwhite_flat_front.jpg,BC6110GD_vtgwhite_flat_frontTN.jpg,3XL,0.6600,10.96,10.96,8.96,NULL,60,360335,1,VtgWhite,Bella + Canvas,New,,17.92,,https://cdnm.sanmar.com/imglib/mresjpg/2026/f2/BC6110GD_vtgwhite_flat_front.jpg,SpecSheetMeasurements_BC6110GD.pdf,
3603361,BELLA+CANVAS® Women's Heavyweight Garment-Dyed Tee BC6110GD,Boxy relaxed fit Double-stitched neckband Set-in sleeve Side seamed Mid-length Tear-away label 6.5-ounce 100% ring spun cotton 18 singles ,BC6110GD,Women's Sizes: XS-3XL,Bella Logo 2000.jpg,BC6110GDTN.jpg,BC6110GDsw.jpg,BC6110GD.jpg,SpecSheetMeasurements_BC6110GD.pdf,size,17.92,T-Shirts ;Women's, ,Washed Black,BC6110GD_WashedBlack_FA26.gif,BC6110GD_washedblack_flat_front.jpg,BC6110GD_washedblack_flat_frontTN.jpg,3XL,0.6600,10.96,10.96,8.96,NULL,60,360336,1,WashedBlk,Bella + Canvas,New,,17.92,,https://cdnm.sanmar.com/imglib/mresjpg/2026/f2/BC6110GD_washedblack_flat_front.jpg,SpecSheetMeasurements_BC6110GD.pdf,
